subset,model,seed,window_size,max_rul,trigger_column,lead_time,maintenance_rate,early_maintenance_rate,late_maintenance_rate,missed_critical_rate,expected_cost,oracle_expected_cost,decision_regret,policy,cost_scenario,preventive_cost,early_cost_per_cycle,late_cost,missed_critical_cost,critical_threshold
FD002,ridge,42,30,130,y_pred,50.0,0.25868725868725867,0.003861003861003861,0.08494208494208494,0.007722007722007722,1.2627799227799228,0.33976833976833976,0.923011583011583,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD002,ridge,43,30,130,y_pred,10.0,0.08108108108108109,0.03861003861003861,0.04247104247104247,0.15444015444015444,3.5984555984555984,0.08494208494208494,3.5135135135135136,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD002,ridge,43,30,130,y_pred,20.0,0.1274131274131274,0.007722007722007722,0.08494208494208494,0.10810810810810811,3.13969111969112,0.20463320463320464,2.9350579150579152,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD002,ridge,43,30,130,y_pred,30.0,0.17374517374517376,0.007722007722007722,0.0694980694980695,0.0694980694980695,2.259227799227799,0.23552123552123552,2.0237065637065634,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD002,ridge,43,30,130,y_pred,50.0,0.25868725868725867,0.003861003861003861,0.08494208494208494,0.007722007722007722,1.2627799227799228,0.33976833976833976,0.923011583011583,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD002,ridge,44,30,130,y_pred,10.0,0.07722007722007722,0.03474903474903475,0.04247104247104247,0.1583011583011583,3.6716602316602316,0.08494208494208494,3.586718146718147,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD002,ridge,44,30,130,y_pred,20.0,0.12355212355212356,0.007722007722007722,0.0888030888030888,0.11196911196911197,3.251660231660232,0.20463320463320464,3.047027027027027,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD002,ridge,44,30,130,y_pred,30.0,0.17374517374517376,0.007722007722007722,0.0694980694980695,0.0694980694980695,2.259227799227799,0.23552123552123552,2.0237065637065634,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD002,ridge,44,30,130,y_pred,50.0,0.25868725868725867,0.003861003861003861,0.08494208494208494,0.007722007722007722,1.2627799227799228,0.33976833976833976,0.923011583011583,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD002,tcn,42,30,130,y_pred,10.0,0.03861003861003861,0.003861003861003861,0.05019305019305019,0.1969111969111969,4.479073359073359,0.08494208494208494,4.394131274131274,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD002,tcn,42,30,130,y_pred,20.0,0.1776061776061776,0.007722007722007722,0.03474903474903475,0.05791505791505792,1.6840926640926641,0.20463320463320464,1.4794594594594594,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD002,tcn,42,30,130,y_pred,30.0,0.23166023166023167,0.007722007722007722,0.011583011583011582,0.011583011583011582,0.5797683397683397,0.23552123552123552,0.34424710424710425,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD002,tcn,42,30,130,y_pred,50.0,0.3474903474903475,0.04247104247104247,0.03474903474903475,0.0,0.7051737451737451,0.33976833976833976,0.3654054054054054,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD002,tcn,43,30,130,y_pred,10.0,0.023166023166023165,0.003861003861003861,0.06563706563706563,0.21235521235521235,4.927335907335908,0.08494208494208494,4.842393822393823,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD002,tcn,43,30,130,y_pred,20.0,0.17374517374517376,0.011583011583011582,0.04247104247104247,0.06177606177606178,1.8348262548262548,0.20463320463320464,1.6301930501930504,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD002,tcn,43,30,130,y_pred,30.0,0.22007722007722008,0.003861003861003861,0.019305019305019305,0.019305019305019305,0.7993050193050192,0.23552123552123552,0.5637837837837837,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD002,tcn,43,30,130,y_pred,50.0,0.3204633204633205,0.011583011583011582,0.03088803088803089,0.0,0.6301930501930502,0.33976833976833976,0.2904247104247104,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD002,tcn,44,30,130,y_pred,10.0,0.0888030888030888,0.04247104247104247,0.03861003861003861,0.14671814671814673,3.412818532818533,0.08494208494208494,3.327876447876448,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD002,tcn,44,30,130,y_pred,20.0,0.2084942084942085,0.019305019305019305,0.015444015444015444,0.03474903474903475,1.0608494208494208,0.20463320463320464,0.8562162162162162,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD002,tcn,44,30,130,y_pred,30.0,0.25096525096525096,0.019305019305019305,0.003861003861003861,0.003861003861003861,0.3697297297297297,0.23552123552123552,0.1342084942084942,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD002,tcn,44,30,130,y_pred,50.0,0.3281853281853282,0.015444015444015444,0.02702702702702703,0.0,0.6004633204633205,0.33976833976833976,0.26069498069498076,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,cnn,42,30,130,y_pred,10.0,0.01,0.01,0.06,0.19,4.4113999999999995,0.06,4.3514,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,cnn,42,30,130,y_pred,20.0,0.07,0.01,0.08,0.13,3.471,0.14,3.3310000000000004,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,cnn,42,30,130,y_pred,30.0,0.14,0.01,0.07,0.07,2.2401999999999997,0.2,2.0402,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,cnn,42,30,130,y_pred,50.0,0.26,0.04,0.07,0.03,1.5748000000000002,0.29,1.2848000000000002,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,cnn,43,30,130,y_pred,10.0,0.05,0.01,0.02,0.15,3.2502,0.06,3.1902,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,cnn,43,30,130,y_pred,20.0,0.09,0.01,0.06,0.11,2.891,0.14,2.7510000000000003,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,cnn,43,30,130,y_pred,30.0,0.16,0.02,0.06,0.06,1.9612,0.2,1.7612,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,cnn,43,30,130,y_pred,50.0,0.27,0.05,0.07,0.03,1.5864000000000003,0.29,1.2964000000000002,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,cnn,44,30,130,y_pred,10.0,0.04,0.0,0.02,0.16,3.44,0.06,3.38,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,cnn,44,30,130,y_pred,20.0,0.09,0.01,0.06,0.11,2.891,0.14,2.7510000000000003,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,cnn,44,30,130,y_pred,30.0,0.15,0.02,0.07,0.07,2.2512,0.2,2.0512,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,cnn,44,30,130,y_pred,50.0,0.27,0.04,0.06,0.03,1.4778000000000002,0.29,1.1878,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,gradient_boosting,42,30,130,y_pred,10.0,0.05,0.0,0.01,0.15,3.15,0.06,3.09,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,gradient_boosting,42,30,130,y_pred,20.0,0.12,0.0,0.02,0.08,1.92,0.14,1.78,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,gradient_boosting,42,30,130,y_pred,30.0,0.19,0.02,0.03,0.03,1.0912,0.2,0.8912,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,gradient_boosting,42,30,130,y_pred,50.0,0.29,0.01,0.01,0.0,0.3942,0.29,0.1042,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,gradient_boosting,43,30,130,y_pred,10.0,0.05,0.0,0.01,0.15,3.15,0.06,3.09,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,gradient_boosting,43,30,130,y_pred,20.0,0.12,0.01,0.03,0.09,2.2222,0.14,2.0822,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,gradient_boosting,43,30,130,y_pred,30.0,0.2,0.02,0.02,0.02,0.8012,0.2,0.6012,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,gradient_boosting,43,30,130,y_pred,50.0,0.31,0.03,0.01,0.0,0.41619999999999996,0.29,0.1262,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,gradient_boosting,44,30,130,y_pred,10.0,0.06,0.01,0.01,0.14,2.9602,0.06,2.9002,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,gradient_boosting,44,30,130,y_pred,20.0,0.14,0.01,0.01,0.07,1.6421999999999999,0.14,1.5022,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,gradient_boosting,44,30,130,y_pred,30.0,0.19,0.02,0.03,0.03,1.0912,0.2,0.8912,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,gradient_boosting,44,30,130,y_pred,50.0,0.29,0.02,0.02,0.0,0.4952,0.29,0.2052,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,gru,42,30,130,y_pred,10.0,0.04,0.0,0.02,0.16,3.44,0.06,3.38,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,gru,42,30,130,y_pred,20.0,0.12,0.01,0.03,0.08,2.021,0.14,1.881,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,gru,42,30,130,y_pred,30.0,0.2,0.01,0.01,0.01,0.501,0.2,0.301,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,gru,42,30,130,y_pred,50.0,0.29,0.01,0.01,0.0,0.391,0.29,0.10099999999999999,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,gru,43,30,130,y_pred,10.0,0.05,0.0,0.01,0.15,3.15,0.06,3.09,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,gru,43,30,130,y_pred,20.0,0.12,0.02,0.04,0.09,2.324,0.14,2.1839999999999997,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,gru,43,30,130,y_pred,30.0,0.17,0.01,0.04,0.04,1.371,0.2,1.171,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,gru,43,30,130,y_pred,50.0,0.3,0.04,0.03,0.0,0.6148,0.29,0.3248,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,gru,44,30,130,y_pred,10.0,0.05,0.0,0.01,0.15,3.15,0.06,3.09,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,gru,44,30,130,y_pred,20.0,0.1,0.0,0.04,0.1,2.5,0.14,2.36,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,gru,44,30,130,y_pred,30.0,0.2,0.01,0.01,0.01,0.501,0.2,0.301,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,gru,44,30,130,y_pred,50.0,0.27,0.0,0.02,0.0,0.47,0.29,0.18,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,gru_safety_mse,42,30,130,y_pred,10.0,0.06,0.0,0.0,0.14,2.86,0.06,2.8,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,gru_safety_mse,42,30,130,y_pred,20.0,0.14,0.01,0.01,0.06,1.4409999999999998,0.14,1.301,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,gru_safety_mse,42,30,130,y_pred,30.0,0.21,0.02,0.01,0.01,0.5112,0.2,0.31120000000000003,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,gru_safety_mse,42,30,130,y_pred,50.0,0.3,0.03,0.02,0.0,0.503,0.29,0.21299999999999997,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,gru_safety_mse,43,30,130,y_pred,10.0,0.06,0.01,0.01,0.14,2.9636,0.06,2.9036,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,gru_safety_mse,43,30,130,y_pred,20.0,0.13,0.03,0.04,0.08,2.1356,0.14,1.9956,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,gru_safety_mse,43,30,130,y_pred,30.0,0.19,0.02,0.03,0.03,1.0912,0.2,0.8912,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,gru_safety_mse,43,30,130,y_pred,50.0,0.35,0.09,0.03,0.0,0.6812,0.29,0.3912,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,gru_safety_mse,44,30,130,y_pred,10.0,0.05,0.01,0.02,0.15,3.2502,0.06,3.1902,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,gru_safety_mse,44,30,130,y_pred,20.0,0.13,0.0,0.01,0.07,1.63,0.14,1.49,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,gru_safety_mse,44,30,130,y_pred,30.0,0.21,0.01,0.0,0.0,0.21100000000000002,0.2,0.011000000000000001,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,gru_safety_mse,44,30,130,y_pred,50.0,0.32,0.04,0.01,0.0,0.42719999999999997,0.29,0.13720000000000002,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,lstm,42,30,130,y_pred,10.0,0.06,0.0,0.0,0.14,2.86,0.06,2.8,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,lstm,42,30,130,y_pred,20.0,0.1,0.0,0.04,0.1,2.5,0.14,2.36,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,lstm,42,30,130,y_pred,30.0,0.2,0.01,0.01,0.01,0.5002,0.2,0.3002,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,lstm,42,30,130,y_pred,50.0,0.3,0.01,0.0,0.0,0.3016,0.29,0.0116,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,lstm,43,30,130,y_pred,10.0,0.04,0.0,0.02,0.16,3.44,0.06,3.38,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,lstm,43,30,130,y_pred,20.0,0.11,0.0,0.03,0.09,2.21,0.14,2.07,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,lstm,43,30,130,y_pred,30.0,0.17,0.01,0.04,0.04,1.371,0.2,1.171,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,lstm,43,30,130,y_pred,50.0,0.29,0.01,0.01,0.0,0.39159999999999995,0.29,0.1016,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,lstm,44,30,130,y_pred,10.0,0.07,0.01,0.0,0.13,2.6702,0.06,2.6102,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,lstm,44,30,130,y_pred,20.0,0.12,0.0,0.02,0.08,1.92,0.14,1.78,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,lstm,44,30,130,y_pred,30.0,0.2,0.01,0.01,0.01,0.5002,0.2,0.3002,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,lstm,44,30,130,y_pred,50.0,0.3,0.01,0.0,0.0,0.3016,0.29,0.0116,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,random_forest,42,30,130,y_pred,10.0,0.05,0.0,0.01,0.15,3.15,0.06,3.09,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,random_forest,42,30,130,y_pred,20.0,0.12,0.0,0.02,0.08,1.92,0.14,1.78,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,random_forest,42,30,130,y_pred,30.0,0.19,0.02,0.03,0.03,1.0912,0.2,0.8912,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,random_forest,42,30,130,y_pred,50.0,0.28,0.01,0.02,0.0,0.48120000000000007,0.29,0.1912,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,random_forest,43,30,130,y_pred,10.0,0.05,0.0,0.01,0.15,3.15,0.06,3.09,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,random_forest,43,30,130,y_pred,20.0,0.12,0.0,0.02,0.08,1.92,0.14,1.78,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,random_forest,43,30,130,y_pred,30.0,0.21,0.02,0.01,0.01,0.5112,0.2,0.31120000000000003,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,random_forest,43,30,130,y_pred,50.0,0.28,0.02,0.03,0.0,0.5820000000000001,0.29,0.292,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,random_forest,44,30,130,y_pred,10.0,0.06,0.0,0.0,0.14,2.86,0.06,2.8,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,random_forest,44,30,130,y_pred,20.0,0.13,0.0,0.01,0.07,1.63,0.14,1.49,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,random_forest,44,30,130,y_pred,30.0,0.19,0.02,0.03,0.03,1.0912,0.2,0.8912,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,random_forest,44,30,130,y_pred,50.0,0.28,0.02,0.03,0.0,0.5817999999999999,0.29,0.2918,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,ridge,42,30,130,y_pred,10.0,0.08,0.03,0.01,0.12,2.5834,0.06,2.5234,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,ridge,42,30,130,y_pred,20.0,0.08,0.0,0.06,0.12,3.08,0.14,2.94,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,ridge,42,30,130,y_pred,30.0,0.15,0.0,0.05,0.05,1.65,0.2,1.45,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,ridge,42,30,130,y_pred,50.0,0.22,0.0,0.07,0.02,1.32,0.29,1.03,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,ridge,43,30,130,y_pred,10.0,0.06,0.02,0.02,0.14,3.0625999999999998,0.06,3.0025999999999997,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,ridge,43,30,130,y_pred,20.0,0.11,0.01,0.04,0.09,2.3116,0.14,2.1715999999999998,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,ridge,43,30,130,y_pred,30.0,0.16,0.0,0.04,0.04,1.36,0.2,1.16,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,ridge,43,30,130,y_pred,50.0,0.22,0.0,0.07,0.01,1.12,0.29,0.83,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,ridge,44,30,130,y_pred,10.0,0.08,0.03,0.01,0.12,2.5834,0.06,2.5234,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,ridge,44,30,130,y_pred,20.0,0.11,0.01,0.04,0.09,2.3116,0.14,2.1715999999999998,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,ridge,44,30,130,y_pred,30.0,0.16,0.0,0.04,0.04,1.36,0.2,1.16,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,ridge,44,30,130,y_pred,50.0,0.22,0.0,0.07,0.02,1.32,0.29,1.03,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,tcn,42,30,130,y_pred,10.0,0.11,0.05,0.0,0.1,2.1203999999999996,0.06,2.0603999999999996,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,tcn,42,30,130,y_pred,20.0,0.16,0.03,0.01,0.05,1.2654,0.14,1.1254,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,tcn,42,30,130,y_pred,30.0,0.2,0.02,0.02,0.02,0.8012,0.2,0.6012000000000001,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,tcn,42,30,130,y_pred,50.0,0.32,0.06,0.03,0.0,0.6359999999999999,0.29,0.34600000000000003,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,tcn,43,30,130,y_pred,10.0,0.1,0.05,0.01,0.1,2.2056,0.06,2.1456,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,tcn,43,30,130,y_pred,20.0,0.14,0.02,0.02,0.06,1.5426,0.14,1.4025999999999998,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,tcn,43,30,130,y_pred,30.0,0.19,0.02,0.03,0.03,1.0912,0.2,0.8912,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,tcn,43,30,130,y_pred,50.0,0.32,0.06,0.03,0.0,0.629,0.29,0.33899999999999997,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,tcn,44,30,130,y_pred,10.0,0.07,0.01,0.0,0.13,2.6708,0.06,2.6108,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,tcn,44,30,130,y_pred,20.0,0.14,0.01,0.01,0.06,1.4409999999999998,0.14,1.301,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,tcn,44,30,130,y_pred,30.0,0.21,0.02,0.01,0.01,0.5112,0.2,0.31120000000000003,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD003,tcn,44,30,130,y_pred,50.0,0.28,0.02,0.03,0.0,0.5820000000000001,0.29,0.292,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD004,gradient_boosting,42,30,130,y_pred,10.0,0.028225806451612902,0.016129032258064516,0.04435483870967742,0.18548387096774194,4.183709677419355,0.056451612903225805,4.127258064516129,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD004,gradient_boosting,42,30,130,y_pred,20.0,0.10887096774193548,0.012096774193548387,0.06451612903225806,0.10887096774193548,2.933145161290323,0.16129032258064516,2.7718548387096775,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD004,gradient_boosting,42,30,130,y_pred,30.0,0.1774193548387097,0.024193548387096774,0.06048387096774194,0.06048387096774194,1.9943548387096774,0.21370967741935484,1.7806451612903227,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD004,gradient_boosting,42,30,130,y_pred,50.0,0.2782258064516129,0.028225806451612902,0.07258064516129033,0.016129032258064516,1.3344354838709678,0.3225806451612903,1.0118548387096775,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD004,gradient_boosting,43,30,130,y_pred,10.0,0.020161290322580645,0.012096774193548387,0.04838709677419355,0.1935483870967742,4.376290322580645,0.056451612903225805,4.319838709677419,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD004,gradient_boosting,43,30,130,y_pred,20.0,0.10887096774193548,0.016129032258064516,0.06854838709677419,0.10887096774193548,2.9736290322580645,0.16129032258064516,2.8123387096774195,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD004,gradient_boosting,43,30,130,y_pred,30.0,0.18548387096774194,0.024193548387096774,0.05241935483870968,0.05241935483870968,1.760483870967742,0.21370967741935484,1.5467741935483872,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD004,gradient_boosting,43,30,130,y_pred,50.0,0.27419354838709675,0.024193548387096774,0.07258064516129033,0.016129032258064516,1.3287903225806452,0.3225806451612903,1.0062096774193547,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD004,gradient_boosting,44,30,130,y_pred,10.0,0.024193548387096774,0.016129032258064516,0.04838709677419355,0.18951612903225806,4.300645161290323,0.056451612903225805,4.244193548387097,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD004,gradient_boosting,44,30,130,y_pred,20.0,0.0967741935483871,0.020161290322580645,0.0846774193548387,0.125,3.4470967741935485,0.16129032258064516,3.285806451612903,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD004,gradient_boosting,44,30,130,y_pred,30.0,0.16129032258064516,0.020161290322580645,0.07258064516129033,0.07258064516129033,2.3409677419354837,0.21370967741935484,2.1272580645161288,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD004,gradient_boosting,44,30,130,y_pred,50.0,0.2661290322580645,0.024193548387096774,0.08064516129032258,0.016129032258064516,1.4013709677419355,0.3225806451612903,1.078790322580645,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD004,gru,42,30,130,y_pred,10.0,0.020161290322580645,0.012096774193548387,0.04838709677419355,0.1935483870967742,4.375967741935484,0.056451612903225805,4.319516129032258,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD004,gru,42,30,130,y_pred,20.0,0.11693548387096774,0.012096774193548387,0.056451612903225805,0.10080645161290322,2.698870967741936,0.16129032258064516,2.5375806451612903,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD004,gru,42,30,130,y_pred,30.0,0.18951612903225806,0.020161290322580645,0.04435483870967742,0.04435483870967742,1.5269354838709677,0.21370967741935484,1.313225806451613,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD004,gru,42,30,130,y_pred,50.0,0.29435483870967744,0.016129032258064516,0.04435483870967742,0.004032258064516129,0.8238709677419355,0.3225806451612903,0.5012903225806451,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD004,gru,43,30,130,y_pred,10.0,0.016129032258064516,0.012096774193548387,0.05241935483870968,0.1975806451612903,4.492903225806452,0.056451612903225805,4.436451612903226,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD004,gru,43,30,130,y_pred,20.0,0.10080645161290322,0.004032258064516129,0.06451612903225806,0.11290322580645161,3.0041935483870965,0.16129032258064516,2.8429032258064515,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD004,gru,43,30,130,y_pred,30.0,0.1774193548387097,0.016129032258064516,0.05241935483870968,0.05241935483870968,1.751290322580645,0.21370967741935484,1.5375806451612903,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD004,gru,43,30,130,y_pred,50.0,0.2782258064516129,0.016129032258064516,0.06048387096774194,0.012096774193548387,1.1303225806451616,0.3225806451612903,0.807741935483871,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD004,gru,44,30,130,y_pred,10.0,0.004032258064516129,0.0,0.05241935483870968,0.20967741935483872,4.721774193548387,0.056451612903225805,4.665322580645161,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD004,gru,44,30,130,y_pred,20.0,0.06854838709677419,0.004032258064516129,0.0967741935483871,0.14516129032258066,3.9396774193548385,0.16129032258064516,3.7783870967741935,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD004,gru,44,30,130,y_pred,30.0,0.17338709677419356,0.016129032258064516,0.056451612903225805,0.056451612903225805,1.8682258064516128,0.21370967741935484,1.654516129032258,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD004,gru,44,30,130,y_pred,50.0,0.2862903225806452,0.020161290322580645,0.056451612903225805,0.016129032258064516,1.18,0.3225806451612903,0.8574193548387096,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD004,gru_safety_mse,42,30,130,y_pred,10.0,0.056451612903225805,0.036290322580645164,0.036290322580645164,0.15725806451612903,3.5677419354838706,0.056451612903225805,3.511290322580645,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD004,gru_safety_mse,42,30,130,y_pred,20.0,0.1693548387096774,0.036290322580645164,0.028225806451612902,0.056451612903225805,1.5857258064516129,0.16129032258064516,1.4244354838709676,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD004,gru_safety_mse,42,30,130,y_pred,30.0,0.23387096774193547,0.04032258064516129,0.020161290322580645,0.020161290322580645,0.8493548387096773,0.21370967741935484,0.6356451612903226,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD004,gru_safety_mse,42,30,130,y_pred,50.0,0.3387096774193548,0.036290322580645164,0.020161290322580645,0.0,0.5611290322580645,0.3225806451612903,0.2385483870967742,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD004,gru_safety_mse,43,30,130,y_pred,10.0,0.04435483870967742,0.020161290322580645,0.03225806451612903,0.1693548387096774,3.755322580645161,0.056451612903225805,3.6988709677419354,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD004,gru_safety_mse,43,30,130,y_pred,20.0,0.14516129032258066,0.024193548387096774,0.04032258064516129,0.08064516129032258,2.165,0.16129032258064516,2.0037096774193546,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD004,gru_safety_mse,43,30,130,y_pred,30.0,0.21774193548387097,0.036290322580645164,0.03225806451612903,0.03225806451612903,1.1954032258064515,0.21370967741935484,0.9816935483870967,mean,baseline,1.0,0.02,10.0,20.0,30.0
FD004,gru_safety_mse,43,30,130,y_pred,50.0,0.31451612903225806,0.03225806451612903,0.04032258064516129,0.004032258064516129,0.8130645161290323,0.3225806451612903,0.4904838709677419,mean,baseline,1.0,0.02,10.0,20.0,30.0
